config_id,epoca,loss_treino,loss_early_stopping,f1_macro_early_stopping,eer_early_stopping,recall_bonafide_early_stopping,recall_spoof_early_stopping,limiar_epoca,tempo_s
A4-32x64x128x128|drop0.3|lr0.001,32,0.08279526839432894,1.507269523938497,0.8747558899521752,0.09277777777777776,0.8333333333333334,0.9651851851851851,0.0001459804188925773,24.08
A4-32x64x128x128|drop0.3|lr0.001,33,0.08272926292320093,0.24856308301289876,0.9084165793057347,0.0637037037037037,0.8166666666666667,0.9844444444444445,0.30509263277053833,23.29
A4-32x64x128x128|drop0.3|lr0.001,34,0.06861865281396443,0.18630144731203716,0.9057828496801126,0.06925925925925927,0.8233333333333334,0.9822222222222222,0.17094317078590393,23.61
A4-32x64x128x128|drop0.3|lr0.001,35,0.07587047813556812,0.3584022078514099,0.9045680111973533,0.06944444444444445,0.8,0.9851851851851852,0.5506610870361328,23.12
A4-32x64x128x128|drop0.3|lr0.001,36,0.06931803619751224,0.18021351623535156,0.9084165793057347,0.061666666666666696,0.8166666666666667,0.9844444444444445,0.048794835805892944,23.57
A4-32x64x128x128|drop0.3|lr0.001,37,0.0894597457073353,0.31237684202194216,0.8770339857723082,0.08148148148148149,0.78,0.9751851851851852,0.006309089250862598,23.95
A4-32x64x128x128|drop0.3|lr0.001,38,0.06903696445844791,0.3458281796773275,0.8932248071910025,0.0759259259259259,0.8133333333333334,0.9777777777777777,0.5702580809593201,23.03
A4-32x64x128x128|drop0.3|lr0.001,39,0.05610858080011827,0.5539528776804606,0.9072408799748519,0.07129629629629627,0.7933333333333333,0.9874074074074074,0.8096760511398315,22.59
A4-32x64x128x128|drop0.3|lr0.001,40,0.047744705125137614,0.28929389667510985,0.9053301572469152,0.07055555555555557,0.8366666666666667,0.98,0.1855400651693344,22.99
A4-32x64x128x128|drop0.3|lr0.001,41,0.04919201228132954,0.23267928552627565,0.8986232290454679,0.07333333333333335,0.8133333333333334,0.9803703703703703,0.05093756690621376,23.35
B3-16x32x64|drop0.0|lr0.001,1,0.5900555300889192,0.7228522849082947,0.6543844700199339,0.2661111111111111,0.45666666666666667,0.9014814814814814,0.642451286315918,15.06
B3-16x32x64|drop0.0|lr0.001,2,0.5157897640864054,0.4821210211118062,0.6831282656329007,0.20925925925925926,0.57,0.8911111111111111,0.2739441692829132,14.14
B3-16x32x64|drop0.0|lr0.001,3,0.4911469715612906,0.647686273097992,0.6683702254256833,0.2261111111111111,0.6066666666666667,0.8651851851851852,0.12268314510583878,14.05
B3-16x32x64|drop0.0|lr0.001,4,0.4736336644932076,0.44663881754875184,0.7192344293129194,0.19925925925925927,0.57,0.9222222222222223,0.26766350865364075,14.11
B3-16x32x64|drop0.0|lr0.001,5,0.4552709569754424,0.4647878465652466,0.7110417373455009,0.18259259259259258,0.5766666666666667,0.9137037037037037,0.4599587023258209,14.04
B3-16x32x64|drop0.0|lr0.001,6,0.4343097868937033,0.42571826934814455,0.7267792540963909,0.18000000000000002,0.59,0.9225925925925926,0.3137165307998657,14.1
B3-16x32x64|drop0.0|lr0.001,7,0.42171469613357826,0.45547946071624756,0.7491946004952208,0.17000000000000004,0.66,0.9214814814814815,0.5097733736038208,14.11
B3-16x32x64|drop0.0|lr0.001,8,0.41208273552965236,0.44686125914255775,0.7483311390596159,0.16000000000000003,0.6633333333333333,0.92,0.1857340782880783,14.09
B3-16x32x64|drop0.0|lr0.001,9,0.39316306541584156,0.6030231676101685,0.7598190845052117,0.1488888888888889,0.7033333333333334,0.9188888888888889,0.06974198669195175,14.16
